,Unnamed: 0,Unnamed: 0.1,Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text,ZIP_CODE
13569,132821,178423,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073019208,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.3,2.1,2.6,,,73.0,"(33.1855336967, -117.157365816)",HLTHOUT,KIDNEY,668196.0,6073019208.0,Chronic Kidney Disease,92069
13570,132822,178424,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020013,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.4,2.2,2.6,,,332.0,"(33.1214800964, -117.227561433)",HLTHOUT,KIDNEY,668196.0,6073020013.0,Chronic Kidney Disease,92078
13571,132823,178425,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020018,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.5,2.4,2.7,,,7708.0,"(33.1499728411, -117.206255376)",HLTHOUT,KIDNEY,668196.0,6073020018.0,Chronic Kidney Disease,
13572,132824,178426,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020019,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.7,3.3,4.1,,,6062.0,"(33.1320650232, -117.216680754)",HLTHOUT,KIDNEY,668196.0,6073020019.0,Chronic Kidney Disease,92078
13573,132825,178427,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020020,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.0,1.9,2.2,,,7115.0,"(33.1632491059, -117.175524951)",HLTHOUT,KIDNEY,668196.0,6073020020.0,Chronic Kidney Disease,92069
13574,132826,178428,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020021,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.3,2.1,2.4,,,6423.0,"(33.15116928, -117.177375966)",HLTHOUT,KIDNEY,668196.0,6073020021.0,Chronic Kidney Disease,92069
13575,132827,178429,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020022,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.3,2.1,2.5,,,7404.0,"(33.1623473687, -117.152916245)",HLTHOUT,KIDNEY,668196.0,6073020022.0,Chronic Kidney Disease,92069
13576,132828,178430,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020023,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.5,2.3,2.6,,,3941.0,"(33.146067077, -117.146846379)",HLTHOUT,KIDNEY,668196.0,6073020023.0,Chronic Kidney Disease,92069
13577,132829,178431,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020024,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.9,2.7,3.2,,,4175.0,"(33.1471710607, -117.124774825)",HLTHOUT,KIDNEY,668196.0,6073020024.0,Chronic Kidney Disease,92069
13578,132830,178432,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020025,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.4,2.2,2.6,,,4626.0,"(33.1395166562, -117.129850379)",HLTHOUT,KIDNEY,668196.0,6073020025.0,Chronic Kidney Disease,92069
13579,132831,178433,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020026,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.4,2.2,2.5,,,2643.0,"(33.1303161118, -117.180175181)",HLTHOUT,KIDNEY,668196.0,6073020026.0,Chronic Kidney Disease,92078
13580,132832,178434,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020027,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.8,1.7,2.0,,,11365.0,"(33.1102150389, -117.190023303)",HLTHOUT,KIDNEY,668196.0,6073020027.0,Chronic Kidney Disease,92078
13581,132833,178435,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020028,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.2,2.0,2.4,,,3479.0,"(33.1418051723, -117.170097523)",HLTHOUT,KIDNEY,668196.0,6073020028.0,Chronic Kidney Disease,92069
13582,132834,178436,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020304,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.0,2.8,3.3,,,1035.0,"(33.1711381017, -117.143780636)",HLTHOUT,KIDNEY,668196.0,6073020304.0,Chronic Kidney Disease,92069
13583,132835,178437,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020306,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.0,1.9,2.2,,,8127.0,"(33.1237811759, -117.151522779)",HLTHOUT,KIDNEY,668196.0,6073020306.0,Chronic Kidney Disease,92078
13584,132836,178438,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020309,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.3,2.1,2.4,,,384.0,"(33.1330559739, -117.116227235)",HLTHOUT,KIDNEY,668196.0,6073020309.0,Chronic Kidney Disease,92069
13585,132837,178439,2014,CA,California,San Marcos,City,BRFSS,Unhealthy Behaviors,0668196,No leisure-time physical activity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,22.6,21.9,23.2,,,83781.0,"(33.134965986, -117.174363098)",UNHBEH,LPA,668196.0,,Physical Activity,92078
13586,132838,178440,2014,CA,California,San Marcos,City,BRFSS,Unhealthy Behaviors,0668196,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.2,21.5,22.8,,,83781.0,"(33.134965986, -117.174363098)",UNHBEH,LPA,668196.0,,Physical Activity,92078
13587,132839,178441,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073017110,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.1,13.5,16.8,,,4070.0,"(33.0924151876, -117.20070459)",UNHBEH,LPA,668196.0,6073017110.0,Physical Activity,92078
13588,132840,178442,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073019208,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.5,14.7,20.5,,,73.0,"(33.1855336967, -117.157365816)",UNHBEH,LPA,668196.0,6073019208.0,Physical Activity,92069
13589,132841,178443,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020013,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.3,14.1,19.2,,,332.0,"(33.1214800964, -117.227561433)",UNHBEH,LPA,668196.0,6073020013.0,Physical Activity,92078
13590,132842,178444,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020018,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.7,27.7,31.6,,,7708.0,"(33.1499728411, -117.206255376)",UNHBEH,LPA,668196.0,6073020018.0,Physical Activity,
13591,132843,178445,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020019,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.8,22.7,29.0,,,6062.0,"(33.1320650232, -117.216680754)",UNHBEH,LPA,668196.0,6073020019.0,Physical Activity,92078
13592,132844,178446,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020020,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.3,17.4,21.3,,,7115.0,"(33.1632491059, -117.175524951)",UNHBEH,LPA,668196.0,6073020020.0,Physical Activity,92069
13593,132845,178447,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020021,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.2,24.3,30.0,,,6423.0,"(33.15116928, -117.177375966)",UNHBEH,LPA,668196.0,6073020021.0,Physical Activity,92069
13594,132846,178448,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020022,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.8,18.5,23.0,,,7404.0,"(33.1623473687, -117.152916245)",UNHBEH,LPA,668196.0,6073020022.0,Physical Activity,92069
13595,132847,178449,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020023,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.9,19.1,22.7,,,3941.0,"(33.146067077, -117.146846379)",UNHBEH,LPA,668196.0,6073020023.0,Physical Activity,92069
13596,132848,178450,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020309,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.2,2.0,2.3,,,384.0,"(33.1330559739, -117.116227235)",HLTHOUT,STROKE,668196.0,6073020309.0,Stroke,92069
13597,132849,178451,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020024,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.6,19.4,23.8,,,4175.0,"(33.1471710607, -117.124774825)",UNHBEH,LPA,668196.0,6073020024.0,Physical Activity,92069
13598,132850,178452,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020025,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.7,18.0,21.6,,,4626.0,"(33.1395166562, -117.129850379)",UNHBEH,LPA,668196.0,6073020025.0,Physical Activity,92069
13599,132851,178453,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020026,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.9,16.0,19.7,,,2643.0,"(33.1303161118, -117.180175181)",UNHBEH,LPA,668196.0,6073020026.0,Physical Activity,92078
13600,132852,178454,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020027,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.5,13.6,17.6,,,11365.0,"(33.1102150389, -117.190023303)",UNHBEH,LPA,668196.0,6073020027.0,Physical Activity,92078
13601,132853,178455,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020028,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.2,31.9,39.8,,,3479.0,"(33.1418051723, -117.170097523)",UNHBEH,LPA,668196.0,6073020028.0,Physical Activity,92069
13602,132854,178456,2014,CA,California,San Marcos,City,BRFSS,Unhealthy Behaviors,0668196,Sleeping less than 7 hours among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,34.9,34.5,35.3,,,83781.0,"(33.134965986, -117.174363098)",UNHBEH,SLEEP,668196.0,,Sleep,92078
13603,132855,178457,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020029,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.4,28.4,34.1,,,4819.0,"(33.1392222518, -117.18946487)",UNHBEH,LPA,668196.0,6073020029.0,Physical Activity,92078
13604,132856,178458,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020304,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.5,17.6,21.5,,,1035.0,"(33.1711381017, -117.143780636)",UNHBEH,LPA,668196.0,6073020304.0,Physical Activity,92069
13605,132857,178459,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020306,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.3,16.6,20.2,,,8127.0,"(33.1237811759, -117.151522779)",UNHBEH,LPA,668196.0,6073020306.0,Physical Activity,92078
13606,132858,178460,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020309,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.1,22.8,27.3,,,384.0,"(33.1330559739, -117.116227235)",UNHBEH,LPA,668196.0,6073020309.0,Physical Activity,92069
13607,132859,178461,2014,CA,California,San Marcos,City,BRFSS,Prevention,0668196,Mammography use among women aged 50–74 Years,%,AgeAdjPrv,Age-adjusted prevalence,78.3,77.2,79.3,,,83781.0,"(33.134965986, -117.174363098)",PREVENT,MAMMOUSE,668196.0,,Mammography,92078
13608,132860,178462,2014,CA,California,San Marcos,City,BRFSS,Prevention,0668196,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,75.9,74.9,76.9,,,83781.0,"(33.134965986, -117.174363098)",PREVENT,MAMMOUSE,668196.0,,Mammography,92078
13609,132861,178463,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073017110,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,78.9,76.2,80.9,,,4070.0,"(33.0924151876, -117.20070459)",PREVENT,MAMMOUSE,668196.0,6073017110.0,Mammography,92078
13610,132862,178464,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073019208,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,80.5,76.2,83.8,,,73.0,"(33.1855336967, -117.157365816)",PREVENT,MAMMOUSE,668196.0,6073019208.0,Mammography,92069
13611,132863,178465,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020013,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,79.0,74.4,82.2,,,332.0,"(33.1214800964, -117.227561433)",PREVENT,MAMMOUSE,668196.0,6073020013.0,Mammography,92078
13612,132864,178466,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020018,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,71.5,68.9,74.0,,,7708.0,"(33.1499728411, -117.206255376)",PREVENT,MAMMOUSE,668196.0,6073020018.0,Mammography,92078
13613,132865,178467,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020019,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,73.8,69.7,77.2,,,6062.0,"(33.1320650232, -117.216680754)",PREVENT,MAMMOUSE,668196.0,6073020019.0,Mammography,92078
13614,132866,178468,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020020,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,77.9,74.8,80.4,,,7115.0,"(33.1632491059, -117.175524951)",PREVENT,MAMMOUSE,668196.0,6073020020.0,Mammography,92069
13615,132867,178469,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020021,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,73.3,69.7,76.7,,,6423.0,"(33.15116928, -117.177375966)",PREVENT,MAMMOUSE,668196.0,6073020021.0,Mammography,92069
13616,132868,178470,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020022,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,76.4,72.6,79.7,,,7404.0,"(33.1623473687, -117.152916245)",PREVENT,MAMMOUSE,668196.0,6073020022.0,Mammography,92069
13617,132869,178471,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020023,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,77.9,74.9,80.5,,,3941.0,"(33.146067077, -117.146846379)",PREVENT,MAMMOUSE,668196.0,6073020023.0,Mammography,92069
13618,132870,178472,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020024,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,76.8,73.3,79.7,,,4175.0,"(33.1471710607, -117.124774825)",PREVENT,MAMMOUSE,668196.0,6073020024.0,Mammography,92069
13619,132871,178473,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020025,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,77.1,74.0,79.7,,,4626.0,"(33.1395166562, -117.129850379)",PREVENT,MAMMOUSE,668196.0,6073020025.0,Mammography,
13620,132872,178474,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020026,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,79.4,76.4,81.9,,,2643.0,"(33.1303161118, -117.180175181)",PREVENT,MAMMOUSE,668196.0,6073020026.0,Mammography,92078
13621,132873,178475,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020027,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,79.3,75.8,81.8,,,11365.0,"(33.1102150389, -117.190023303)",PREVENT,MAMMOUSE,668196.0,6073020027.0,Mammography,92078
13622,132874,178476,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020028,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,67.5,62.5,72.2,,,3479.0,"(33.1418051723, -117.170097523)",PREVENT,MAMMOUSE,668196.0,6073020028.0,Mammography,92069
13623,132875,178477,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020029,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,70.4,67.3,73.2,,,4819.0,"(33.1392222518, -117.18946487)",PREVENT,MAMMOUSE,668196.0,6073020029.0,Mammography,92078
13624,132876,178478,2014,CA,California,San Marcos,City,BRFSS,Unhealthy Behaviors,0668196,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.1,34.7,35.5,,,83781.0,"(33.134965986, -117.174363098)",UNHBEH,SLEEP,668196.0,,Sleep,92078
13625,132877,178479,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020304,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,77.7,74.8,80.3,,,1035.0,"(33.1711381017, -117.143780636)",PREVENT,MAMMOUSE,668196.0,6073020304.0,Mammography,92069
13626,132878,178480,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020306,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,76.7,73.4,79.4,,,8127.0,"(33.1237811759, -117.151522779)",PREVENT,MAMMOUSE,668196.0,6073020306.0,Mammography,92078
13627,132879,178481,2014,CA,California,San Marcos,Census Tract,BRFSS,Prevention,0668196-06073020309,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,73.2,69.7,76.2,,,384.0,"(33.1330559739, -117.116227235)",PREVENT,MAMMOUSE,668196.0,6073020309.0,Mammography,92069
13628,132880,178482,2014,CA,California,San Marcos,City,BRFSS,Health Outcomes,0668196,Mental health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.2,11.9,12.6,,,83781.0,"(33.134965986, -117.174363098)",HLTHOUT,MHLTH,668196.0,,Mental Health,92078
13629,132881,178483,2014,CA,California,San Marcos,City,BRFSS,Health Outcomes,0668196,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.4,12.0,12.7,,,83781.0,"(33.134965986, -117.174363098)",HLTHOUT,MHLTH,668196.0,,Mental Health,92078
13630,132882,178484,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073017110,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.5,9.3,11.7,,,4070.0,"(33.0924151876, -117.20070459)",HLTHOUT,MHLTH,668196.0,6073017110.0,Mental Health,92078
13631,132883,178485,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073019208,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.4,8.8,12.2,,,73.0,"(33.1855336967, -117.157365816)",HLTHOUT,MHLTH,668196.0,6073019208.0,Mental Health,92069
13632,132884,178486,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020024,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.1,2.8,3.5,,,4175.0,"(33.1471710607, -117.124774825)",HLTHOUT,STROKE,668196.0,6073020024.0,Stroke,92069
13633,132885,178487,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020013,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.4,8.1,10.9,,,332.0,"(33.1214800964, -117.227561433)",HLTHOUT,MHLTH,668196.0,6073020013.0,Mental Health,92078
13634,132886,178488,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020018,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.0,14.9,17.2,,,7708.0,"(33.1499728411, -117.206255376)",HLTHOUT,MHLTH,668196.0,6073020018.0,Mental Health,92078
13635,132887,178489,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020019,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.5,10.3,12.8,,,6062.0,"(33.1320650232, -117.216680754)",HLTHOUT,MHLTH,668196.0,6073020019.0,Mental Health,
13636,132888,178490,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020020,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.9,9.8,12.1,,,7115.0,"(33.1632491059, -117.175524951)",HLTHOUT,MHLTH,668196.0,6073020020.0,Mental Health,92069
13637,132889,178491,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020021,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.8,13.3,16.4,,,6423.0,"(33.15116928, -117.177375966)",HLTHOUT,MHLTH,668196.0,6073020021.0,Mental Health,92069
13638,132890,178492,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020022,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.2,10.8,13.5,,,7404.0,"(33.1623473687, -117.152916245)",HLTHOUT,MHLTH,668196.0,6073020022.0,Mental Health,92069
13639,132891,178493,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020023,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.7,10.7,12.8,,,3941.0,"(33.146067077, -117.146846379)",HLTHOUT,MHLTH,668196.0,6073020023.0,Mental Health,92069
13640,132892,178494,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020024,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.8,9.8,11.8,,,4175.0,"(33.1471710607, -117.124774825)",HLTHOUT,MHLTH,668196.0,6073020024.0,Mental Health,92069
13641,132893,178495,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020025,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.7,10.7,12.9,,,4626.0,"(33.1395166562, -117.129850379)",HLTHOUT,MHLTH,668196.0,6073020025.0,Mental Health,92069
13642,132894,178496,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020026,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.1,9.1,11.2,,,2643.0,"(33.1303161118, -117.180175181)",HLTHOUT,MHLTH,668196.0,6073020026.0,Mental Health,92078
13643,132895,178497,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020027,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.3,9.0,11.8,,,11365.0,"(33.1102150389, -117.190023303)",HLTHOUT,MHLTH,668196.0,6073020027.0,Mental Health,92078
13644,132896,178498,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020028,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.4,17.9,22.7,,,3479.0,"(33.1418051723, -117.170097523)",HLTHOUT,MHLTH,668196.0,6073020028.0,Mental Health,92069
13645,132897,178499,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020029,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.7,13.4,15.9,,,4819.0,"(33.1392222518, -117.18946487)",HLTHOUT,MHLTH,668196.0,6073020029.0,Mental Health,92078
13646,132898,178500,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020304,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.8,8.9,10.7,,,1035.0,"(33.1711381017, -117.143780636)",HLTHOUT,MHLTH,668196.0,6073020304.0,Mental Health,92069
13647,132899,178501,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020306,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.6,10.4,12.9,,,8127.0,"(33.1237811759, -117.151522779)",HLTHOUT,MHLTH,668196.0,6073020306.0,Mental Health,92078
13648,132900,178502,2014,CA,California,San Marcos,Census Tract,BRFSS,Health Outcomes,0668196-06073020309,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.8,11.6,14.0,,,384.0,"(33.1330559739, -117.116227235)",HLTHOUT,MHLTH,668196.0,6073020309.0,Mental Health,92069
13649,132901,178503,2014,CA,California,San Marcos,City,BRFSS,Unhealthy Behaviors,0668196,Obesity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,23.7,23.4,24.0,,,83781.0,"(33.134965986, -117.174363098)",UNHBEH,OBESITY,668196.0,,Obesity,92078
13650,132902,178504,2014,CA,California,San Marcos,City,BRFSS,Unhealthy Behaviors,0668196,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.6,18.4,18.8,,,83781.0,"(33.134965986, -117.174363098)",UNHBEH,OBESITY,668196.0,,Obesity,
13651,132903,178505,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073017110,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.9,19.8,22.0,,,4070.0,"(33.0924151876, -117.20070459)",UNHBEH,OBESITY,668196.0,6073017110.0,Obesity,92078
13652,132904,178506,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073019208,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.9,20.2,23.5,,,73.0,"(33.1855336967, -117.157365816)",UNHBEH,OBESITY,668196.0,6073019208.0,Obesity,92069
13653,132905,178507,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020013,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.7,19.2,22.2,,,332.0,"(33.1214800964, -117.227561433)",UNHBEH,OBESITY,668196.0,6073020013.0,Obesity,92078
13654,132906,178508,2014,CA,California,San Marcos,Census Tract,BRFSS,Unhealthy Behaviors,0668196-06073020018,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.9,28.1,29.6,,,7708.0,"(33.1499728411, -117.206255376)",UNHBEH,OBESITY,668196.0,6073020018.0,Obesity,92078
